V1,V3,V5,V7,V8,V10
2209.6667,-0.0004,2828.0,621.4045,0.0015,119.6
2223.0444,0.0015,2879.0,629.6236,0.0033,106.2
2206.4,0.0293,2878.0,630.4555,-0.0131,148.3
2206.4,0.0073,2831.0,619.2464,-0.03,72.8
2207.9555,-0.0043,2889.0,625.4718,-0.052,138.8
2206.9667,0.0085,2860.0,622.3745,0.0106,82.7
2218.7333,0.0142,2867.0,621.8627,0.0263,115.5
2216.8333,-0.0216,2888.0,627.3545,0.018,118.4
2207.1444,-0.0014,2889.0,632.2891,-0.0449,132.1
2206.4,0.0063,2836.0,622.4309,-0.0174,226.2
2231.0555,-0.0058,2877.0,623.8545,0.0005,177.1
2200.2111,0.0046,2876.0,627.8827,-0.0166,71.3
2192.1889,-0.0063,2859.0,623.3645,0.0205,119.8
2217.0,-0.001,2883.0,636.9027,-0.0733,55.9
2210.7333,-0.011,2873.0,643.4145,-0.0608,58.9
2217.0,-0.0164,2876.0,632.7845,-0.0146,63.4
2217.0,-0.0152,2869.0,635.9918,0.0251,64.3
2196.1111,0.0058,2828.0,622.3555,-0.0659,52.2
2200.2111,-0.0109,2867.0,624.9882,0.0202,128.5
2217.5778,-0.0046,2860.0,616.2636,0.0173,65.5
2215.8111,0.0027,2888.0,626.8809,-0.0046,229.9
2192.1889,0.0023,2859.0,625.6436,-0.0581,65.8
2216.8333,0.0016,2883.0,629.6345,0.036,130.1
2192.1889,0.0048,2828.0,612.7873,0.0342,162.0
2172.8111,-0.0058,2835.0,621.9682,0.0142,128.3
2192.1889,-0.0006,2876.0,633.5555,-0.0324,52.3
2210.7333,-0.0032,2883.0,630.9482,0.0147,202.1
2192.1889,-0.005,2882.0,628.2445,0.0256,100.2
2200.2111,0.0095,2871.0,634.8427,0.0178,93.3
2217.5778,-0.0037,2829.0,617.8027,-0.0008,97.9
2215.8111,-0.001,2828.0,616.0536,-0.0033,170.2
2200.2111,0.0053,2873.0,630.9555,0.0129,182.1
2217.0,-0.0057,2854.0,626.1264,0.0015,212.4
2200.2111,-0.0017,2888.0,630.7845,-0.0028,148.5
2215.8111,-0.0113,2867.0,628.0355,0.0114,87.6
2217.0,-0.0108,2869.0,640.21,-0.076,175.3
2195.9778,0.0176,2882.0,632.8018,0.0159,116.5
2195.9778,-0.0202,2860.0,617.3664,0.0184,77.8
2211.0667,-0.0025,2867.0,625.0255,-0.0521,124.6
2150.0556,-0.0182,2820.0,620.7191,0.0227,173.2
2217.0,-0.0062,2873.0,635.57,0.0215,78.8
2150.0556,-0.0228,2889.0,631.9745,-0.0622,96.3
2200.2111,-0.0001,2888.0,631.0236,-0.0048,68.3
2195.9778,-0.028,2876.0,634.8491,-0.0114,128.9
2162.5556,-0.006,2803.0,615.6482,-0.0723,158.5
2205.5,-0.0022,2873.0,638.6982,0.0258,83.5
2211.0667,-0.0349,2873.0,641.5455,-0.0654,95.3
2150.0556,-0.0189,2882.0,631.1045,0.0178,91.8
2180.8889,-0.0209,2879.0,630.3782,0.0223,234.1
2187.9889,-0.0121,2882.0,638.5545,0.0353,163.1
2180.8889,-0.0137,2888.0,631.22,0.0245,85.9
2205.5,-0.0036,2820.0,609.4109,0.0178,127.5
2195.9778,-0.0137,2889.0,626.6846,-0.0659,200.6
2192.1889,-0.0125,2873.0,628.8327,-0.0466,96.6
2205.5,-0.0103,2876.0,636.9709,-0.025,137.0
2205.5,-0.0142,2869.0,637.8036,-0.0331,42.2
2162.5556,0.0064,2803.0,620.6291,-0.0516,169.2
2150.0556,-0.0173,2873.0,633.2027,0.0255,63.2
2217.0,0.002,2888.0,627.4809,0.0466,102.9
2215.8111,-0.0006,2871.0,619.2064,0.0056,193.7
2195.9778,-0.0179,2877.0,626.6209,-0.0462,139.2
2205.5,-0.0077,2869.0,632.0964,-0.0261,161.6
2192.1889,-0.0039,2820.0,618.2173,0.0036,97.5
2180.8889,0.007,2876.0,630.7445,-0.0298,66.2
2195.9778,-0.0065,2820.0,624.2864,0.0119,73.7
2216.8333,0.0102,2829.0,620.4827,0.0142,170.5
2187.9889,0.0107,2803.0,619.9127,-0.0416,87.6
2209.4667,-0.0057,2816.0,611.9545,-0.0742,141.9
2162.5556,0.0017,2861.0,618.9855,-0.048,70.6
2239.4111,0.0021,2882.0,637.4973,0.0158,79.1
2281.5667,0.0035,2835.0,615.5673,-0.0347,164.1
2176.8,0.0095,2820.0,616.0318,0.0268,207.3
2201.0667,0.0018,2858.0,626.3536,-0.0247,62.8
2239.4111,0.002,2879.0,629.0191,0.0182,176.0
2201.0667,-0.0007,2819.0,615.7155,0.0202,174.7
2187.9889,-0.007,2861.0,621.7055,-0.0537,29.7
2239.4111,0.0067,2820.0,621.2727,0.0055,56.4
2167.6888,-0.0076,2873.0,638.4664,-0.0349,71.0
2218.8111,-0.0051,2820.0,625.7445,-0.05,47.1
2239.4111,0.0091,2882.0,636.0982,-0.0009,67.6
2306.1,-0.0026,2823.0,620.6609,0.0131,161.2
2218.8111,0.0123,2882.0,629.1009,-0.0553,125.5
2236.1111,-0.005,2892.0,622.7364,-0.0014,31.9
2201.0667,-0.0001,2858.0,622.9045,0.0187,108.8
2201.0667,-0.0034,2854.0,625.0464,0.0226,97.5
2201.0667,-0.0047,2878.0,629.9736,-0.0037,211.3
2195.1,-0.0122,2881.0,629.3009,-0.0173,100.3
2195.1,-0.0153,2881.0,632.8809,-0.0347,234.0
2207.1,-0.0044,2880.0,618.2773,-0.0465,84.7
2184.4222,-0.011,2881.0,627.1009,-0.0441,109.7
2199.3,0.015,2882.0,632.5291,0.0021,71.8
2201.0667,0.005,2877.0,622.44,0.0024,42.3
2207.1,-0.014,2880.0,622.0773,-0.0265,117.9
2201.0667,0.0037,2824.0,622.5364,0.0179,225.7
2168.5111,0.0031,2888.0,629.8845,0.019,116.3
2207.1,-0.0012,2880.0,623.7782,-0.0404,102.6
2204.6667,0.0017,2813.0,627.2182,0.0114,163.9
2182.5555,0.0033,2879.0,633.9655,0.0256,161.6
2195.1,-0.0138,2822.0,628.3445,-0.0588,86.5
2195.1,-0.0213,2879.0,633.0791,0.0243,67.5
2207.1,0.0118,2872.0,632.3918,-0.0675,98.6
2201.2889,-0.0068,2918.0,624.4391,-0.0653,130.3
2207.1,-0.0058,2876.0,633.7455,-0.128,266.2
2204.2889,0.008,2820.0,616.7918,-0.0577,126.3
2204.6667,0.0078,2883.0,632.2791,-0.0712,90.9
2182.4111,0.004,2828.0,623.9082,-0.0571,195.4
2182.4111,0.015,2882.0,626.1691,-0.0137,49.2
2204.6667,-0.0089,2883.0,631.7491,-0.0692,152.2
2204.6667,-0.0194,2883.0,632.2509,-0.0509,209.4
2204.2889,-0.0042,2822.0,628.1964,-0.0514,59.6
2177.4333,0.0135,2852.0,622.6445,0.0253,64.3
2191.5,-0.0023,2864.0,629.2445,-0.0527,69.6
2191.5,0.0067,2918.0,626.6827,-0.0776,37.3
2181.1889,0.0043,2888.0,619.7964,-0.0647,166.4
2192.7556,0.0082,2820.0,623.1018,-0.0571,203.8
2195.4444,0.0017,2864.0,633.5282,-0.0465,221.1
2181.1889,-0.0066,2884.0,628.9727,-0.0594,208.9
2182.5555,-0.004,2828.0,614.08,0.0176,90.7
2192.7556,0.0046,2885.0,632.7255,0.0301,77.3
2187.9889,0.0085,2861.0,624.0,-0.0535,29.3
2217.4111,0.003,2849.0,632.67,-0.0714,85.7
2201.2889,0.0017,2918.0,634.9736,-0.0696,95.7
2204.6667,0.008,2813.0,629.7482,-0.0771,159.8
2190.7666,-0.0128,2803.0,613.2673,-0.0549,96.5
2177.4333,0.0056,2852.0,619.4945,0.0296,126.7
2187.3444,0.0007,2879.0,628.9136,0.0314,128.8
2204.2889,0.0027,2883.0,628.6264,0.0143,79.4
2177.4333,0.0086,2915.0,621.1582,-0.052,149.9
2192.7556,-0.0025,2879.0,632.8973,0.0264,80.7
2192.7889,-0.0031,2822.0,629.6727,0.0207,170.2
2177.4333,0.0048,2820.0,613.5445,0.0237,102.7
2191.3556,0.0046,2815.0,618.9773,-0.0717,211.7
2191.3556,-0.0056,2876.0,631.1664,-0.0515,55.4
2208.5889,0.0035,2831.0,629.4291,0.0012,192.6
2192.7889,-0.0068,2843.0,625.9382,-0.023,42.9
2190.7666,-0.012,2884.0,621.9691,-0.0672,81.2
2205.5,0.0032,2876.0,631.9391,-0.0314,115.8
2190.7666,0.0021,2883.0,631.9936,-0.0738,107.5
2264.7,-0.0063,2874.0,634.87,0.018,109.1
2192.7889,0.0006,2871.0,630.4273,-0.0345,122.3
2192.7889,-0.0065,2883.0,627.23,-0.0636,112.1
2179.7333,0.0044,2884.0,628.86,-0.0663,84.2
2223.5333,-0.0049,2876.0,631.0609,-0.0373,111.4
2196.1111,-0.0055,2846.0,613.7882,0.0285,173.6
2223.5333,0.0028,2852.0,615.53,0.02,115.1
2190.7666,-0.0074,2876.0,631.1782,-0.0434,176.3
2204.6667,0.0035,2820.0,620.3473,-0.0607,86.1
2187.3444,0.0364,2918.0,630.4873,-0.0625,77.6
2223.5333,-0.017,2918.0,623.85,-0.0721,112.5
2192.7889,-0.0012,2883.0,632.3645,-0.0623,121.1
2191.3556,0.0097,2803.0,623.6127,-0.0717,79.6
2190.7666,0.0085,2874.0,636.8,-0.0674,73.6
2179.7333,0.0046,2915.0,622.2318,-0.0675,105.8
2217.4111,-0.006,2805.0,631.3536,0.0181,74.5
2177.0333,-0.0077,2820.0,617.4818,-0.0591,120.4
2192.7889,-0.0109,2803.0,621.7491,-0.0641,122.6
2167.4222,0.0043,2879.0,633.6291,0.0329,188.4
2184.9889,-0.0026,2879.0,634.6945,-0.0249,163.4
2155.8556,0.0016,2879.0,632.1718,0.0343,57.8
2192.7889,0.0051,2805.0,632.7446,0.0178,120.2
2191.3556,-0.0019,2884.0,628.4473,-0.0648,61.1
2192.7889,-0.0075,2843.0,628.1718,0.0326,106.5
2223.5333,0.0078,2874.0,638.4136,-0.0557,122.0
2187.3444,-0.0056,2811.0,620.01,0.0168,195.9
2190.7666,0.0,2889.0,618.04,-0.0659,141.1
2216.8111,-0.0169,2884.0,630.0127,-0.0634,159.2
2210.3556,0.0038,2910.0,614.7836,0.0076,225.4
2210.3556,0.0037,2876.0,620.88,0.0076,93.4
2210.3556,0.0031,2910.0,614.1336,0.0076,124.4
2212.8445,0.0135,2821.0,627.4054,0.0076,133.2
2212.8445,0.0139,2804.0,612.6909,0.0076,183.4
2167.4222,-0.0024,2820.0,623.2209,0.0076,73.4
2212.6334,0.0142,2821.0,632.7573,0.0076,81.3
2195.4444,-0.0005,2821.0,621.6791,0.0076,126.6
2195.4444,0.0039,2915.0,625.0282,-0.0489,121.1
2192.7556,-0.0048,2889.0,618.22,0.0076,168.0
2195.1,-0.0029,2803.0,611.8573,0.0076,48.2
2210.3556,0.0018,2910.0,618.2018,0.0076,63.2
2182.5555,0.0003,2855.0,616.4936,0.0076,56.6
2181.1889,-0.0016,2871.0,628.8845,0.0076,48.5
2179.7333,-0.0033,2820.0,620.1464,0.0076,110.0
2177.4333,0.0096,2855.0,622.6355,0.0076,152.5
2217.4111,0.0023,2843.0,625.6173,0.0076,103.8
2217.4111,-0.0063,2874.0,630.3955,0.0076,81.4
2204.2889,0.0017,2885.0,631.3109,0.0076,125.8
2212.6334,0.0127,2821.0,630.3291,0.0076,58.9
2179.7333,-0.0057,2864.0,627.11,0.0076,155.0
2198.5667,-0.0093,2829.0,622.1318,0.0076,219.8
2206.3,0.0004,2804.0,617.38,0.0076,134.0
2177.0333,0.0032,2883.0,632.1418,0.0076,66.6
2195.4444,0.0004,2874.0,633.1973,0.0076,68.1
