V1,V2,V3,V4,V5,V6
2209.6667,89.7222,0.017,2.0444,2826.0,16.8191
2206.4,116.8167,0.0022,1.9667,2877.0,10.22
2212.3,92.37,0.0,2.1778,2854.0,12.2481
2231.0555,95.7878,0.0075,2.4667,2878.0,12.8237
2231.0555,95.7878,0.017,1.9556,2828.0,16.7264
2207.9555,95.4022,0.0012,2.1667,2888.0,16.8346
2207.9555,95.4022,0.0128,2.0,2888.0,21.0745
2223.0444,112.5811,0.0055,2.5111,2855.0,4.5836
2167.0889,101.6667,0.0094,2.3333,2875.0,14.3272
2211.4,97.47,-0.007,2.0111,2854.0,18.2227
2206.4,116.8167,0.0001,2.0556,2823.0,12.5907
2231.0555,95.7878,0.0011,1.9,2860.0,13.62
2231.0555,95.7878,-0.0007,1.7444,2838.0,5.9698
2231.0555,95.7878,-0.0141,1.6889,2835.0,6.7378
2209.4667,95.1156,-0.0039,1.7667,2823.0,12.4601
2207.9555,95.4022,0.0101,2.0,2871.0,18.2436
2206.9667,97.17,0.0002,2.3222,2826.0,14.6255
2209.6667,89.7222,-0.002,1.8444,2827.0,12.1855
2209.4667,95.1156,-0.0015,2.0111,2858.0,8.8241
2212.3,92.37,0.0073,2.8222,2878.0,12.2364
2209.4667,95.1156,-0.0216,2.4778,2859.0,10.6836
2209.6667,89.7222,-0.0004,2.5333,2828.0,7.6373
2223.0444,112.5811,0.0015,2.5333,2879.0,10.8237
2206.4,116.8167,0.0293,2.3667,2878.0,16.2618
2206.4,116.8167,0.0073,2.7556,2831.0,17.3745
2207.9555,95.4022,-0.0043,2.0222,2889.0,12.5173
2206.9667,97.17,0.0085,2.1778,2860.0,12.0182
2218.7333,97.43,0.0142,2.1444,2867.0,7.6909
2216.8333,95.9856,-0.0216,2.1444,2888.0,15.9342
2207.1444,97.5678,-0.0014,1.8111,2889.0,9.0135
2206.4,116.8167,0.0063,2.7111,2836.0,9.1691
2231.0555,95.7878,-0.0058,2.1333,2877.0,9.9773
2200.2111,98.3222,0.0046,1.7667,2876.0,17.2718
2192.1889,107.3989,-0.0063,2.0889,2859.0,12.2463
2217.0,93.6611,-0.001,2.1556,2883.0,6.8877
2210.7333,99.42,-0.011,2.9889,2873.0,8.1701
2217.0,93.6611,-0.0164,2.2222,2876.0,11.4664
2217.0,93.6611,-0.0152,1.9889,2869.0,12.9155
2196.1111,94.6522,0.0058,1.5556,2828.0,11.6827
2200.2111,98.3222,-0.0109,2.3333,2867.0,10.038
2217.5778,104.9022,-0.0046,1.9556,2860.0,15.3128
2215.8111,98.45,0.0027,1.9778,2888.0,13.0964
2192.1889,107.3989,0.0023,2.2778,2859.0,19.1402
2216.8333,95.9856,0.0016,2.2556,2883.0,13.5073
2192.1889,107.3989,0.0048,1.6333,2828.0,16.3073
2172.8111,102.7367,-0.0058,1.7556,2835.0,12.1018
2192.1889,107.3989,-0.0006,2.7556,2876.0,15.66
2210.7333,99.42,-0.0032,2.1556,2883.0,21.2018
2192.1889,107.3989,-0.005,2.2444,2882.0,20.4364
2200.2111,98.3222,0.0095,2.7556,2871.0,15.0318
2217.5778,104.9022,-0.0037,1.9889,2829.0,11.4746
2215.8111,98.45,-0.001,2.4111,2828.0,9.054
2200.2111,98.3222,0.0053,2.3222,2873.0,13.2772
2217.0,93.6611,-0.0057,2.4556,2854.0,9.2521
2200.2111,98.3222,-0.0017,1.8889,2888.0,10.7126
2215.8111,98.45,-0.0113,2.3778,2867.0,10.0594
2217.0,93.6611,-0.0108,2.0556,2869.0,9.8145
2195.9778,103.24,0.0176,2.2444,2882.0,15.53
2195.9778,103.24,-0.0202,1.9889,2860.0,12.97
2211.0667,97.0089,-0.0025,2.2556,2867.0,6.2838
2150.0556,100.9744,-0.0182,2.2222,2820.0,11.4245
2217.0,93.6611,-0.0062,1.7111,2873.0,11.8624
2150.0556,100.9744,-0.0228,2.7333,2889.0,8.2124
2200.2111,98.3222,-0.0001,1.8889,2888.0,16.6764
2195.9778,103.24,-0.028,2.6111,2876.0,12.3591
2162.5556,100.4111,-0.006,1.8,2803.0,12.6218
2205.5,111.7644,-0.0022,2.2556,2873.0,10.98
2211.0667,97.0089,-0.0349,2.3111,2873.0,14.3336
2150.0556,100.9744,-0.0189,2.2444,2882.0,15.2782
2180.8889,94.2467,-0.0209,2.6444,2879.0,13.9973
2187.9889,97.6567,-0.0121,2.1111,2882.0,10.7688
2180.8889,94.2467,-0.0137,2.8,2888.0,13.5536
2205.5,111.7644,-0.0036,2.7889,2820.0,22.6591
2195.9778,103.24,-0.0137,2.2333,2889.0,10.1354
2192.1889,107.3989,-0.0125,1.9444,2873.0,22.33
2205.5,111.7644,-0.0103,2.0222,2876.0,11.5146
2205.5,111.7644,-0.0142,2.3444,2869.0,17.0755
2162.5556,100.4111,0.0064,1.4667,2803.0,7.1904
2150.0556,100.9744,-0.0173,1.6333,2873.0,20.7773
2217.0,93.6611,0.002,2.8111,2888.0,13.4246
2215.8111,98.45,-0.0006,2.2111,2871.0,34.4209
2195.9778,103.24,-0.0179,2.8222,2877.0,4.8598
2205.5,111.7644,-0.0077,2.1778,2869.0,13.9918
2192.1889,107.3989,-0.0039,1.8667,2820.0,14.36
2180.8889,94.2467,0.007,1.9333,2876.0,15.7082
2195.9778,103.24,-0.0065,2.6667,2820.0,9.8854
2216.8333,95.9856,0.0102,2.4222,2829.0,10.7146
2187.9889,97.6567,0.0107,1.3222,2803.0,10.8428
2209.4667,95.1156,-0.0057,2.0,2816.0,20.0673
2162.5556,100.4111,0.0017,1.5667,2861.0,22.3227
2239.4111,115.6522,0.0021,2.5333,2882.0,11.6023
2281.5667,108.3144,0.0035,2.1667,2835.0,9.8212
2176.8,96.2367,0.0095,2.5778,2820.0,14.8573
2201.0667,101.5122,0.0018,2.5333,2858.0,6.4922
2239.4111,115.6522,0.002,1.6556,2879.0,15.1727
2201.0667,101.5122,-0.0007,2.9778,2819.0,11.4185
2187.9889,97.6567,-0.007,1.8889,2861.0,19.2018
2239.4111,115.6522,0.0067,2.1556,2820.0,11.3628
2167.6888,99.5989,-0.0076,2.0111,2873.0,14.0181
2218.8111,115.38,-0.0051,2.0111,2820.0,7.7153
2239.4111,115.6522,0.0091,1.8667,2882.0,12.8988
2306.1,88.4722,-0.0026,2.2556,2823.0,13.0386
2218.8111,115.38,0.0123,1.8556,2882.0,17.0237
2236.1111,90.4233,-0.005,2.2889,2892.0,37.2708
2201.0667,101.5122,-0.0001,2.8111,2858.0,14.7073
2201.0667,101.5122,-0.0034,3.1111,2854.0,10.5845
2201.0667,101.5122,-0.0047,1.8333,2878.0,16.9337
2195.1,96.31,-0.0122,2.1778,2881.0,3.677
2195.1,96.31,-0.0153,2.2889,2881.0,4.2245
2207.1,96.9478,-0.0044,1.9556,2880.0,19.62
2184.4222,99.4367,-0.011,2.1444,2881.0,4.5752
2199.3,113.3544,0.015,2.5778,2882.0,14.9418
2201.0667,101.5122,0.005,2.0667,2877.0,13.0255
2207.1,96.9478,-0.014,2.0222,2880.0,12.8672
2201.0667,101.5122,0.0037,2.7222,2824.0,9.8903
2168.5111,101.6567,0.0031,2.1889,2888.0,12.06
2207.1,96.9478,-0.0012,2.1889,2880.0,9.8418
2204.6667,103.9611,0.0017,2.7111,2813.0,11.4363
2182.5555,112.2922,0.0033,2.7444,2879.0,4.8451
2195.1,96.31,-0.0138,2.0222,2822.0,6.7622
2195.1,96.31,-0.0213,1.7111,2879.0,3.9514
2207.1,96.9478,0.0118,2.1556,2872.0,14.0746
2201.2889,119.9011,-0.0068,2.4444,2918.0,22.0964
2207.1,96.9478,-0.0058,1.9444,2876.0,5.1982
2204.2889,86.1089,0.008,2.6333,2820.0,15.2091
2204.6667,103.9611,0.0078,2.3444,2883.0,8.4991
2182.4111,82.1311,0.004,2.4444,2828.0,9.7
2182.4111,82.1311,0.015,2.7444,2882.0,18.3764
2204.6667,103.9611,-0.0089,2.2444,2883.0,8.0718
2204.6667,103.9611,-0.0194,2.4889,2883.0,8.2146
2204.2889,86.1089,-0.0042,1.9889,2822.0,10.6327
2177.4333,83.17,0.0135,2.5,2852.0,12.0564
2191.5,97.72,-0.0023,2.2778,2864.0,9.0228
2191.5,97.72,0.0067,2.2222,2918.0,19.61
2181.1889,108.14,0.0043,2.3667,2888.0,22.5675
2192.7556,123.4244,0.0082,2.5556,2820.0,8.3091
2195.4444,85.1011,0.0017,1.4778,2864.0,6.6745
2181.1889,108.14,-0.0066,1.9667,2884.0,10.4146
2182.5555,112.2922,-0.004,1.9,2828.0,15.0036
2192.7556,123.4244,0.0046,2.4,2885.0,6.2525
2187.9889,97.6567,0.0085,1.7667,2861.0,18.1627
2217.4111,101.3511,0.003,2.4222,2849.0,11.2145
2201.2889,119.9011,0.0017,2.2111,2918.0,14.6909
2204.6667,103.9611,0.008,2.4444,2813.0,9.5452
2190.7666,83.8767,-0.0128,2.5444,2803.0,9.4115
2177.4333,83.17,0.0056,2.0667,2852.0,10.8065
2187.3444,85.4189,0.0007,1.5556,2879.0,14.4828
2204.2889,86.1089,0.0027,1.8111,2883.0,16.75
2177.4333,83.17,0.0086,1.7222,2915.0,8.7527
2192.7556,123.4244,-0.0025,1.9333,2879.0,4.4964
2192.7889,104.5867,-0.0031,1.6333,2822.0,11.5891
2177.4333,83.17,0.0048,2.1111,2820.0,10.1857
2191.3556,97.1556,0.0046,2.6889,2815.0,6.2829
2191.3556,97.1556,-0.0056,2.2556,2876.0,9.5871
2208.5889,107.63,0.0035,2.3111,2831.0,5.863
2192.7889,104.5867,-0.0068,2.1778,2843.0,9.76
2190.7666,83.8767,-0.012,1.8111,2884.0,17.8318
2205.5,111.7644,0.0032,2.3111,2876.0,18.4936
2190.7666,83.8767,0.0021,2.6778,2883.0,7.2728
2264.7,99.6356,-0.0063,2.6222,2874.0,18.1127
2192.7889,104.5867,0.0006,2.7889,2871.0,13.7836
2192.7889,104.5867,-0.0065,2.1889,2883.0,16.8155
2179.7333,82.2467,0.0044,2.4,2884.0,17.5373
2223.5333,97.2189,-0.0049,1.9222,2876.0,8.5627
2196.1111,94.6522,-0.0055,2.2444,2846.0,9.6172
2223.5333,97.2189,0.0028,1.8778,2852.0,14.3964
2190.7666,83.8767,-0.0074,2.5333,2876.0,9.3546
2204.6667,103.9611,0.0035,2.3556,2820.0,11.2718
2187.3444,85.4189,0.0364,1.8,2918.0,17.2736
2223.5333,97.2189,-0.017,1.7889,2918.0,22.5082
2192.7889,104.5867,-0.0012,2.3444,2883.0,9.4814
2191.3556,97.1556,0.0097,1.7556,2803.0,5.9923
2190.7666,83.8767,0.0085,2.8333,2874.0,6.8877
2179.7333,82.2467,0.0046,2.5111,2915.0,11.7637
2217.4111,101.3511,-0.006,1.6,2805.0,6.9914
2177.0333,98.7978,-0.0077,1.9111,2820.0,16.2055
2192.7889,104.5867,-0.0109,2.4222,2803.0,10.0306
2167.4222,83.8222,0.0043,2.6778,2879.0,3.15
2184.9889,114.5856,-0.0026,2.6556,2879.0,4.8178
2155.8556,123.41,0.0016,2.0556,2879.0,3.3288
2192.7889,104.5867,0.0051,2.1333,2805.0,5.4095
2191.3556,97.1556,-0.0019,2.5667,2884.0,10.9218
2192.7889,104.5867,-0.0075,1.7222,2843.0,6.768
2223.5333,97.2189,0.0078,1.5222,2874.0,8.7955
2187.3444,85.4189,-0.0056,2.4556,2811.0,7.8606
2190.7666,83.8767,0.0,2.1444,2889.0,18.7736
2216.8111,114.5533,-0.0169,2.3889,2884.0,10.5846
2210.3556,119.8822,0.0038,2.0889,2910.0,7.6719
2210.3556,119.8822,0.0037,1.6556,2876.0,5.782
2210.3556,119.8822,0.0031,1.9444,2910.0,9.8361
2212.8445,113.8833,0.0135,2.5222,2821.0,8.1758
2212.8445,113.8833,0.0139,2.5333,2804.0,14.1564
2167.4222,83.8222,-0.0024,2.6333,2820.0,11.6236
2212.6334,113.4278,0.0142,1.6778,2821.0,6.6796
2195.4444,85.1011,-0.0005,2.1222,2821.0,7.8891
2195.4444,85.1011,0.0039,2.0889,2915.0,8.7491
2192.7556,123.4244,-0.0048,2.2111,2889.0,18.8782
2195.1,96.31,-0.0029,2.0222,2803.0,10.3865
2210.3556,119.8822,0.0018,2.1778,2910.0,8.16
2182.5555,112.2922,0.0003,2.4778,2855.0,8.4647
2181.1889,108.14,-0.0016,2.1444,2871.0,16.18
2179.7333,82.2467,-0.0033,2.3333,2820.0,11.3236
2177.4333,83.17,0.0096,2.7333,2855.0,7.8182
2217.4111,101.3511,0.0023,1.8444,2843.0,9.4222
2217.4111,101.3511,-0.0063,2.6333,2874.0,9.06
2204.2889,86.1089,0.0017,2.4111,2885.0,7.4646
2212.6334,113.4278,0.0127,2.1778,2821.0,6.7499
2179.7333,82.2467,-0.0057,2.2222,2864.0,9.4918
2198.5667,98.4689,-0.0093,2.0,2829.0,13.2491
2206.3,99.4122,0.0004,2.2333,2804.0,10.6773
2177.0333,98.7978,0.0032,2.9667,2883.0,7.7718
2195.4444,85.1011,0.0004,2.5889,2874.0,8.5542
